,city,country,date.utc,location,parameter,value,unit
2518,Paris,FR,2019-05-20 03:00:00+00:00,FR04014,no2,12.6,µg/m³
2519,Paris,FR,2019-05-20 02:00:00+00:00,FR04014,no2,12.1,µg/m³
2520,Paris,FR,2019-05-20 01:00:00+00:00,FR04014,no2,12.8,µg/m³
2521,Paris,FR,2019-05-20 00:00:00+00:00,FR04014,no2,16.4,µg/m³
2522,Paris,FR,2019-05-19 23:00:00+00:00,FR04014,no2,18.8,µg/m³
2523,Paris,FR,2019-05-19 22:00:00+00:00,FR04014,no2,22.2,µg/m³
2524,Paris,FR,2019-05-19 21:00:00+00:00,FR04014,no2,23.2,µg/m³
2525,Paris,FR,2019-05-19 20:00:00+00:00,FR04014,no2,35.6,µg/m³
2526,Paris,FR,2019-05-19 19:00:00+00:00,FR04014,no2,51.2,µg/m³
2527,Paris,FR,2019-05-19 18:00:00+00:00,FR04014,no2,32.7,µg/m³
2528,Paris,FR,2019-05-19 17:00:00+00:00,FR04014,no2,33.9,µg/m³
2529,Paris,FR,2019-05-19 16:00:00+00:00,FR04014,no2,32.5,µg/m³
2530,Paris,FR,2019-05-19 15:00:00+00:00,FR04014,no2,31.7,µg/m³
2531,Paris,FR,2019-05-19 14:00:00+00:00,FR04014,no2,23.8,µg/m³
2532,Paris,FR,2019-05-19 13:00:00+00:00,FR04014,no2,21.0,µg/m³
2533,Paris,FR,2019-05-19 12:00:00+00:00,FR04014,no2,27.9,µg/m³
2534,Paris,FR,2019-05-19 11:00:00+00:00,FR04014,no2,32.6,µg/m³
2535,Paris,FR,2019-05-19 10:00:00+00:00,FR04014,no2,31.0,µg/m³
2536,Paris,FR,2019-05-19 09:00:00+00:00,FR04014,no2,33.0,µg/m³
2537,Paris,FR,2019-05-19 08:00:00+00:00,FR04014,no2,31.7,µg/m³
2538,Paris,FR,2019-05-19 07:00:00+00:00,FR04014,no2,32.4,µg/m³
2539,Paris,FR,2019-05-19 06:00:00+00:00,FR04014,no2,31.1,µg/m³
2540,Paris,FR,2019-05-19 05:00:00+00:00,FR04014,no2,40.9,µg/m³
2541,Paris,FR,2019-05-19 04:00:00+00:00,FR04014,no2,39.4,µg/m³
2542,Paris,FR,2019-05-19 03:00:00+00:00,FR04014,no2,36.4,µg/m³
2543,Paris,FR,2019-05-19 02:00:00+00:00,FR04014,no2,38.1,µg/m³
2544,Paris,FR,2019-05-19 01:00:00+00:00,FR04014,no2,34.9,µg/m³
2545,Paris,FR,2019-05-19 00:00:00+00:00,FR04014,no2,49.6,µg/m³
2546,Paris,FR,2019-05-18 23:00:00+00:00,FR04014,no2,50.2,µg/m³
2547,Paris,FR,2019-05-18 22:00:00+00:00,FR04014,no2,62.5,µg/m³
2548,Paris,FR,2019-05-18 21:00:00+00:00,FR04014,no2,59.3,µg/m³
2549,Paris,FR,2019-05-18 20:00:00+00:00,FR04014,no2,36.2,µg/m³
2550,Paris,FR,2019-05-18 19:00:00+00:00,FR04014,no2,67.5,µg/m³
2551,Paris,FR,2019-05-18 18:00:00+00:00,FR04014,no2,14.5,µg/m³
2552,Paris,FR,2019-05-18 17:00:00+00:00,FR04014,no2,12.8,µg/m³
2553,Paris,FR,2019-05-18 16:00:00+00:00,FR04014,no2,14.6,µg/m³
2554,Paris,FR,2019-05-18 15:00:00+00:00,FR04014,no2,13.0,µg/m³
2555,Paris,FR,2019-05-18 14:00:00+00:00,FR04014,no2,11.8,µg/m³
2556,Paris,FR,2019-05-18 13:00:00+00:00,FR04014,no2,10.5,µg/m³
2557,Paris,FR,2019-05-18 12:00:00+00:00,FR04014,no2,12.9,µg/m³
2558,Paris,FR,2019-05-18 11:00:00+00:00,FR04014,no2,17.5,µg/m³
2559,Paris,FR,2019-05-18 10:00:00+00:00,FR04014,no2,24.1,µg/m³
2560,Paris,FR,2019-05-18 09:00:00+00:00,FR04014,no2,21.1,µg/m³
2561,Paris,FR,2019-05-18 08:00:00+00:00,FR04014,no2,20.4,µg/m³
2562,Paris,FR,2019-05-18 07:00:00+00:00,FR04014,no2,27.4,µg/m³
2563,Paris,FR,2019-05-18 06:00:00+00:00,FR04014,no2,22.1,µg/m³
2564,Paris,FR,2019-05-18 05:00:00+00:00,FR04014,no2,20.1,µg/m³
2565,Paris,FR,2019-05-18 04:00:00+00:00,FR04014,no2,16.6,µg/m³
2566,Paris,FR,2019-05-18 03:00:00+00:00,FR04014,no2,16.1,µg/m³
2567,Paris,FR,2019-05-18 02:00:00+00:00,FR04014,no2,29.0,µg/m³
2568,Paris,FR,2019-05-18 01:00:00+00:00,FR04014,no2,37.4,µg/m³
2569,Paris,FR,2019-05-18 00:00:00+00:00,FR04014,no2,31.5,µg/m³
2570,Paris,FR,2019-05-17 23:00:00+00:00,FR04014,no2,34.1,µg/m³
2571,Paris,FR,2019-05-17 22:00:00+00:00,FR04014,no2,28.2,µg/m³
2572,Paris,FR,2019-05-17 21:00:00+00:00,FR04014,no2,24.3,µg/m³
2573,Paris,FR,2019-05-17 20:00:00+00:00,FR04014,no2,23.5,µg/m³
2574,Paris,FR,2019-05-17 19:00:00+00:00,FR04014,no2,24.7,µg/m³
2575,Paris,FR,2019-05-17 18:00:00+00:00,FR04014,no2,33.6,µg/m³
2576,Paris,FR,2019-05-17 17:00:00+00:00,FR04014,no2,27.9,µg/m³
2577,Paris,FR,2019-05-17 16:00:00+00:00,FR04014,no2,20.7,µg/m³
2578,Paris,FR,2019-05-17 15:00:00+00:00,FR04014,no2,22.2,µg/m³
2579,Paris,FR,2019-05-17 14:00:00+00:00,FR04014,no2,27.0,µg/m³
2580,Paris,FR,2019-05-17 13:00:00+00:00,FR04014,no2,37.9,µg/m³
2581,Paris,FR,2019-05-17 12:00:00+00:00,FR04014,no2,46.5,µg/m³
2582,Paris,FR,2019-05-17 11:00:00+00:00,FR04014,no2,43.1,µg/m³
2583,Paris,FR,2019-05-17 10:00:00+00:00,FR04014,no2,51.5,µg/m³
2584,Paris,FR,2019-05-17 09:00:00+00:00,FR04014,no2,60.5,µg/m³
2585,Paris,FR,2019-05-17 08:00:00+00:00,FR04014,no2,57.5,µg/m³
2586,Paris,FR,2019-05-17 07:00:00+00:00,FR04014,no2,55.0,µg/m³
2587,Paris,FR,2019-05-17 06:00:00+00:00,FR04014,no2,46.3,µg/m³
2588,Paris,FR,2019-05-17 05:00:00+00:00,FR04014,no2,34.0,µg/m³
2589,Paris,FR,2019-05-17 04:00:00+00:00,FR04014,no2,28.4,µg/m³
2590,Paris,FR,2019-05-17 03:00:00+00:00,FR04014,no2,26.6,µg/m³
2591,Paris,FR,2019-05-17 02:00:00+00:00,FR04014,no2,24.6,µg/m³
2592,Paris,FR,2019-05-17 01:00:00+00:00,FR04014,no2,26.1,µg/m³
2593,Paris,FR,2019-05-17 00:00:00+00:00,FR04014,no2,46.3,µg/m³
2594,Paris,FR,2019-05-16 23:00:00+00:00,FR04014,no2,43.7,µg/m³
2595,Paris,FR,2019-05-16 22:00:00+00:00,FR04014,no2,37.1,µg/m³
2596,Paris,FR,2019-05-16 21:00:00+00:00,FR04014,no2,24.3,µg/m³
2597,Paris,FR,2019-05-16 20:00:00+00:00,FR04014,no2,24.8,µg/m³
2598,Paris,FR,2019-05-16 19:00:00+00:00,FR04014,no2,14.4,µg/m³
2599,Paris,FR,2019-05-16 18:00:00+00:00,FR04014,no2,15.9,µg/m³
2600,Paris,FR,2019-05-16 17:00:00+00:00,FR04014,no2,13.5,µg/m³
2601,Paris,FR,2019-05-16 16:00:00+00:00,FR04014,no2,10.3,µg/m³
2602,Paris,FR,2019-05-16 15:00:00+00:00,FR04014,no2,10.1,µg/m³
2603,Paris,FR,2019-05-16 14:00:00+00:00,FR04014,no2,8.1,µg/m³
2604,Paris,FR,2019-05-16 13:00:00+00:00,FR04014,no2,8.5,µg/m³
2605,Paris,FR,2019-05-16 12:00:00+00:00,FR04014,no2,9.2,µg/m³
2606,Paris,FR,2019-05-16 11:00:00+00:00,FR04014,no2,10.5,µg/m³
2607,Paris,FR,2019-05-16 10:00:00+00:00,FR04014,no2,13.5,µg/m³
2608,Paris,FR,2019-05-16 09:00:00+00:00,FR04014,no2,29.5,µg/m³
2609,Paris,FR,2019-05-16 08:00:00+00:00,FR04014,no2,39.4,µg/m³
2610,Paris,FR,2019-05-16 07:00:00+00:00,FR04014,no2,40.0,µg/m³
2611,Paris,FR,2019-05-16 05:00:00+00:00,FR04014,no2,52.6,µg/m³
2612,Paris,FR,2019-05-16 04:00:00+00:00,FR04014,no2,37.0,µg/m³
2613,Paris,FR,2019-05-16 03:00:00+00:00,FR04014,no2,27.9,µg/m³
2614,Paris,FR,2019-05-16 02:00:00+00:00,FR04014,no2,26.7,µg/m³
2615,Paris,FR,2019-05-16 01:00:00+00:00,FR04014,no2,26.0,µg/m³
2616,Paris,FR,2019-05-16 00:00:00+00:00,FR04014,no2,27.4,µg/m³
2617,Paris,FR,2019-05-15 23:00:00+00:00,FR04014,no2,30.9,µg/m³
2618,Paris,FR,2019-05-15 22:00:00+00:00,FR04014,no2,44.1,µg/m³
2619,Paris,FR,2019-05-15 21:00:00+00:00,FR04014,no2,36.0,µg/m³
2620,Paris,FR,2019-05-15 20:00:00+00:00,FR04014,no2,30.1,µg/m³
2621,Paris,FR,2019-05-15 19:00:00+00:00,FR04014,no2,20.3,µg/m³
2622,Paris,FR,2019-05-15 18:00:00+00:00,FR04014,no2,16.5,µg/m³
2623,Paris,FR,2019-05-15 17:00:00+00:00,FR04014,no2,12.9,µg/m³
2624,Paris,FR,2019-05-15 16:00:00+00:00,FR04014,no2,12.2,µg/m³
2625,Paris,FR,2019-05-15 15:00:00+00:00,FR04014,no2,12.9,µg/m³
2626,Paris,FR,2019-05-15 14:00:00+00:00,FR04014,no2,11.9,µg/m³
2627,Paris,FR,2019-05-15 13:00:00+00:00,FR04014,no2,10.0,µg/m³
2628,Paris,FR,2019-05-15 12:00:00+00:00,FR04014,no2,9.4,µg/m³
2629,Paris,FR,2019-05-15 11:00:00+00:00,FR04014,no2,0.0,µg/m³
2630,Paris,FR,2019-05-15 10:00:00+00:00,FR04014,no2,0.0,µg/m³
2631,Paris,FR,2019-05-15 09:00:00+00:00,FR04014,no2,0.0,µg/m³
2632,Paris,FR,2019-05-15 08:00:00+00:00,FR04014,no2,25.7,µg/m³
2633,Paris,FR,2019-05-15 07:00:00+00:00,FR04014,no2,32.1,µg/m³
2634,Paris,FR,2019-05-15 06:00:00+00:00,FR04014,no2,48.1,µg/m³
2635,Paris,FR,2019-05-15 05:00:00+00:00,FR04014,no2,46.5,µg/m³
2636,Paris,FR,2019-05-15 04:00:00+00:00,FR04014,no2,28.9,µg/m³
2637,Paris,FR,2019-05-15 03:00:00+00:00,FR04014,no2,17.9,µg/m³
2638,Paris,FR,2019-05-15 02:00:00+00:00,FR04014,no2,16.8,µg/m³
2639,Paris,FR,2019-05-15 01:00:00+00:00,FR04014,no2,17.2,µg/m³
2640,Paris,FR,2019-05-15 00:00:00+00:00,FR04014,no2,18.8,µg/m³
2641,Paris,FR,2019-05-14 23:00:00+00:00,FR04014,no2,24.3,µg/m³
2642,Paris,FR,2019-05-14 22:00:00+00:00,FR04014,no2,30.9,µg/m³
2643,Paris,FR,2019-05-14 21:00:00+00:00,FR04014,no2,29.0,µg/m³
2644,Paris,FR,2019-05-14 20:00:00+00:00,FR04014,no2,28.4,µg/m³
2645,Paris,FR,2019-05-14 19:00:00+00:00,FR04014,no2,23.3,µg/m³
2646,Paris,FR,2019-05-14 18:00:00+00:00,FR04014,no2,17.9,µg/m³
2647,Paris,FR,2019-05-14 17:00:00+00:00,FR04014,no2,17.7,µg/m³
2648,Paris,FR,2019-05-14 16:00:00+00:00,FR04014,no2,15.3,µg/m³
2649,Paris,FR,2019-05-14 15:00:00+00:00,FR04014,no2,13.4,µg/m³
2650,Paris,FR,2019-05-14 14:00:00+00:00,FR04014,no2,15.2,µg/m³
2651,Paris,FR,2019-05-14 13:00:00+00:00,FR04014,no2,11.0,µg/m³
2652,Paris,FR,2019-05-14 12:00:00+00:00,FR04014,no2,10.2,µg/m³
2653,Paris,FR,2019-05-14 11:00:00+00:00,FR04014,no2,11.3,µg/m³
2654,Paris,FR,2019-05-14 10:00:00+00:00,FR04014,no2,12.9,µg/m³
2655,Paris,FR,2019-05-14 09:00:00+00:00,FR04014,no2,19.0,µg/m³
2656,Paris,FR,2019-05-14 08:00:00+00:00,FR04014,no2,28.8,µg/m³
2657,Paris,FR,2019-05-14 07:00:00+00:00,FR04014,no2,41.3,µg/m³
2658,Paris,FR,2019-05-14 06:00:00+00:00,FR04014,no2,46.1,µg/m³
2659,Paris,FR,2019-05-14 05:00:00+00:00,FR04014,no2,38.6,µg/m³
2660,Paris,FR,2019-05-14 04:00:00+00:00,FR04014,no2,31.6,µg/m³
2661,Paris,FR,2019-05-14 03:00:00+00:00,FR04014,no2,22.1,µg/m³
2662,Paris,FR,2019-05-14 02:00:00+00:00,FR04014,no2,19.0,µg/m³
2663,Paris,FR,2019-05-14 01:00:00+00:00,FR04014,no2,19.1,µg/m³
2664,Paris,FR,2019-05-14 00:00:00+00:00,FR04014,no2,20.9,µg/m³
2665,Paris,FR,2019-05-13 23:00:00+00:00,FR04014,no2,22.8,µg/m³
2666,Paris,FR,2019-05-13 22:00:00+00:00,FR04014,no2,27.3,µg/m³
2667,Paris,FR,2019-05-13 21:00:00+00:00,FR04014,no2,30.4,µg/m³
2668,Paris,FR,2019-05-13 20:00:00+00:00,FR04014,no2,28.3,µg/m³
2669,Paris,FR,2019-05-13 19:00:00+00:00,FR04014,no2,23.9,µg/m³
2670,Paris,FR,2019-05-13 18:00:00+00:00,FR04014,no2,15.5,µg/m³
2671,Paris,FR,2019-05-13 17:00:00+00:00,FR04014,no2,13.0,µg/m³
2672,Paris,FR,2019-05-13 16:00:00+00:00,FR04014,no2,12.1,µg/m³
2673,Paris,FR,2019-05-13 15:00:00+00:00,FR04014,no2,10.6,µg/m³
2674,Paris,FR,2019-05-13 14:00:00+00:00,FR04014,no2,10.7,µg/m³
2675,Paris,FR,2019-05-13 13:00:00+00:00,FR04014,no2,10.1,µg/m³
2676,Paris,FR,2019-05-13 12:00:00+00:00,FR04014,no2,9.2,µg/m³
2677,Paris,FR,2019-05-13 11:00:00+00:00,FR04014,no2,9.6,µg/m³
2678,Paris,FR,2019-05-13 10:00:00+00:00,FR04014,no2,12.8,µg/m³
2679,Paris,FR,2019-05-13 09:00:00+00:00,FR04014,no2,20.6,µg/m³
2680,Paris,FR,2019-05-13 08:00:00+00:00,FR04014,no2,32.1,µg/m³
2681,Paris,FR,2019-05-13 07:00:00+00:00,FR04014,no2,41.0,µg/m³
2682,Paris,FR,2019-05-13 06:00:00+00:00,FR04014,no2,45.2,µg/m³
2683,Paris,FR,2019-05-13 05:00:00+00:00,FR04014,no2,38.3,µg/m³
2684,Paris,FR,2019-05-13 04:00:00+00:00,FR04014,no2,25.1,µg/m³
2685,Paris,FR,2019-05-13 03:00:00+00:00,FR04014,no2,18.9,µg/m³
2686,Paris,FR,2019-05-13 02:00:00+00:00,FR04014,no2,18.5,µg/m³
2687,Paris,FR,2019-05-13 01:00:00+00:00,FR04014,no2,18.9,µg/m³
2688,Paris,FR,2019-05-13 00:00:00+00:00,FR04014,no2,25.0,µg/m³
2689,Paris,FR,2019-05-12 23:00:00+00:00,FR04014,no2,32.5,µg/m³
2690,Paris,FR,2019-05-12 22:00:00+00:00,FR04014,no2,46.5,µg/m³
2691,Paris,FR,2019-05-12 21:00:00+00:00,FR04014,no2,34.2,µg/m³
2692,Paris,FR,2019-05-12 20:00:00+00:00,FR04014,no2,24.1,µg/m³
2693,Paris,FR,2019-05-12 19:00:00+00:00,FR04014,no2,19.5,µg/m³
2694,Paris,FR,2019-05-12 18:00:00+00:00,FR04014,no2,18.2,µg/m³
2695,Paris,FR,2019-05-12 17:00:00+00:00,FR04014,no2,13.9,µg/m³
2696,Paris,FR,2019-05-12 16:00:00+00:00,FR04014,no2,11.7,µg/m³
2697,Paris,FR,2019-05-12 15:00:00+00:00,FR04014,no2,9.6,µg/m³
2698,Paris,FR,2019-05-12 14:00:00+00:00,FR04014,no2,9.1,µg/m³
2699,Paris,FR,2019-05-12 13:00:00+00:00,FR04014,no2,8.7,µg/m³
2700,Paris,FR,2019-05-12 12:00:00+00:00,FR04014,no2,10.9,µg/m³
2701,Paris,FR,2019-05-12 11:00:00+00:00,FR04014,no2,11.4,µg/m³
2702,Paris,FR,2019-05-12 10:00:00+00:00,FR04014,no2,11.4,µg/m³
2703,Paris,FR,2019-05-12 09:00:00+00:00,FR04014,no2,11.7,µg/m³
2704,Paris,FR,2019-05-12 08:00:00+00:00,FR04014,no2,14.6,µg/m³
2705,Paris,FR,2019-05-12 07:00:00+00:00,FR04014,no2,15.9,µg/m³
2706,Paris,FR,2019-05-12 06:00:00+00:00,FR04014,no2,20.1,µg/m³
2707,Paris,FR,2019-05-12 05:00:00+00:00,FR04014,no2,19.2,µg/m³
2708,Paris,FR,2019-05-12 04:00:00+00:00,FR04014,no2,16.2,µg/m³
2709,Paris,FR,2019-05-12 03:00:00+00:00,FR04014,no2,16.0,µg/m³
2710,Paris,FR,2019-05-12 02:00:00+00:00,FR04014,no2,17.2,µg/m³
2711,Paris,FR,2019-05-12 01:00:00+00:00,FR04014,no2,19.2,µg/m³
2712,Paris,FR,2019-05-12 00:00:00+00:00,FR04014,no2,22.8,µg/m³
2713,Paris,FR,2019-05-11 23:00:00+00:00,FR04014,no2,26.4,µg/m³
2714,Paris,FR,2019-05-11 22:00:00+00:00,FR04014,no2,27.7,µg/m³
2715,Paris,FR,2019-05-11 21:00:00+00:00,FR04014,no2,21.1,µg/m³
2716,Paris,FR,2019-05-11 20:00:00+00:00,FR04014,no2,24.2,µg/m³
2717,Paris,FR,2019-05-11 19:00:00+00:00,FR04014,no2,31.2,µg/m³
2718,Paris,FR,2019-05-11 18:00:00+00:00,FR04014,no2,33.1,µg/m³
2719,Paris,FR,2019-05-11 17:00:00+00:00,FR04014,no2,32.0,µg/m³
2720,Paris,FR,2019-05-11 16:00:00+00:00,FR04014,no2,19.5,µg/m³
2721,Paris,FR,2019-05-11 15:00:00+00:00,FR04014,no2,18.0,µg/m³
2722,Paris,FR,2019-05-11 14:00:00+00:00,FR04014,no2,17.8,µg/m³
2723,Paris,FR,2019-05-11 13:00:00+00:00,FR04014,no2,30.8,µg/m³
2724,Paris,FR,2019-05-11 12:00:00+00:00,FR04014,no2,30.2,µg/m³
2725,Paris,FR,2019-05-11 11:00:00+00:00,FR04014,no2,33.2,µg/m³
2726,Paris,FR,2019-05-11 10:00:00+00:00,FR04014,no2,36.8,µg/m³
2727,Paris,FR,2019-05-11 09:00:00+00:00,FR04014,no2,35.7,µg/m³
2728,Paris,FR,2019-05-11 08:00:00+00:00,FR04014,no2,32.1,µg/m³
2729,Paris,FR,2019-05-11 07:00:00+00:00,FR04014,no2,29.0,µg/m³
2730,Paris,FR,2019-05-11 06:00:00+00:00,FR04014,no2,28.9,µg/m³
2731,Paris,FR,2019-05-11 02:00:00+00:00,FR04014,no2,14.9,µg/m³
2732,Paris,FR,2019-05-11 01:00:00+00:00,FR04014,no2,15.5,µg/m³
2733,Paris,FR,2019-05-11 00:00:00+00:00,FR04014,no2,24.8,µg/m³
2734,Paris,FR,2019-05-10 23:00:00+00:00,FR04014,no2,26.0,µg/m³
2735,Paris,FR,2019-05-10 22:00:00+00:00,FR04014,no2,28.1,µg/m³
2736,Paris,FR,2019-05-10 21:00:00+00:00,FR04014,no2,37.0,µg/m³
2737,Paris,FR,2019-05-10 20:00:00+00:00,FR04014,no2,43.6,µg/m³
2738,Paris,FR,2019-05-10 19:00:00+00:00,FR04014,no2,39.3,µg/m³
2739,Paris,FR,2019-05-10 18:00:00+00:00,FR04014,no2,33.4,µg/m³
2740,Paris,FR,2019-05-10 17:00:00+00:00,FR04014,no2,37.8,µg/m³
2741,Paris,FR,2019-05-10 16:00:00+00:00,FR04014,no2,30.8,µg/m³
2742,Paris,FR,2019-05-10 15:00:00+00:00,FR04014,no2,29.6,µg/m³
2743,Paris,FR,2019-05-10 14:00:00+00:00,FR04014,no2,29.3,µg/m³
2744,Paris,FR,2019-05-10 13:00:00+00:00,FR04014,no2,22.0,µg/m³
2745,Paris,FR,2019-05-10 12:00:00+00:00,FR04014,no2,25.3,µg/m³
2746,Paris,FR,2019-05-10 11:00:00+00:00,FR04014,no2,23.2,µg/m³
2747,Paris,FR,2019-05-10 10:00:00+00:00,FR04014,no2,35.1,µg/m³
2748,Paris,FR,2019-05-10 09:00:00+00:00,FR04014,no2,53.4,µg/m³
2749,Paris,FR,2019-05-10 08:00:00+00:00,FR04014,no2,60.7,µg/m³
2750,Paris,FR,2019-05-10 07:00:00+00:00,FR04014,no2,57.3,µg/m³
2751,Paris,FR,2019-05-10 06:00:00+00:00,FR04014,no2,47.4,µg/m³
2752,Paris,FR,2019-05-10 05:00:00+00:00,FR04014,no2,37.8,µg/m³
2753,Paris,FR,2019-05-10 04:00:00+00:00,FR04014,no2,20.5,µg/m³
2754,Paris,FR,2019-05-10 03:00:00+00:00,FR04014,no2,15.0,µg/m³
2755,Paris,FR,2019-05-10 02:00:00+00:00,FR04014,no2,14.1,µg/m³
2756,Paris,FR,2019-05-10 01:00:00+00:00,FR04014,no2,19.1,µg/m³
2757,Paris,FR,2019-05-10 00:00:00+00:00,FR04014,no2,22.7,µg/m³
2758,Paris,FR,2019-05-09 23:00:00+00:00,FR04014,no2,26.7,µg/m³
2759,Paris,FR,2019-05-09 22:00:00+00:00,FR04014,no2,29.7,µg/m³
2760,Paris,FR,2019-05-09 21:00:00+00:00,FR04014,no2,34.5,µg/m³
2761,Paris,FR,2019-05-09 20:00:00+00:00,FR04014,no2,29.2,µg/m³
2762,Paris,FR,2019-05-09 19:00:00+00:00,FR04014,no2,23.8,µg/m³
2763,Paris,FR,2019-05-09 18:00:00+00:00,FR04014,no2,24.4,µg/m³
2764,Paris,FR,2019-05-09 17:00:00+00:00,FR04014,no2,29.9,µg/m³
2765,Paris,FR,2019-05-09 16:00:00+00:00,FR04014,no2,27.0,µg/m³
2766,Paris,FR,2019-05-09 15:00:00+00:00,FR04014,no2,23.9,µg/m³
2767,Paris,FR,2019-05-09 14:00:00+00:00,FR04014,no2,24.6,µg/m³
2768,Paris,FR,2019-05-09 13:00:00+00:00,FR04014,no2,21.3,µg/m³
2769,Paris,FR,2019-05-09 12:00:00+00:00,FR04014,no2,35.1,µg/m³
2770,Paris,FR,2019-05-09 11:00:00+00:00,FR04014,no2,34.2,µg/m³
2771,Paris,FR,2019-05-09 10:00:00+00:00,FR04014,no2,43.1,µg/m³
2772,Paris,FR,2019-05-09 09:00:00+00:00,FR04014,no2,32.3,µg/m³
2773,Paris,FR,2019-05-09 08:00:00+00:00,FR04014,no2,32.2,µg/m³
2774,Paris,FR,2019-05-09 07:00:00+00:00,FR04014,no2,49.0,µg/m³
2775,Paris,FR,2019-05-09 06:00:00+00:00,FR04014,no2,50.7,µg/m³
2776,Paris,FR,2019-05-09 05:00:00+00:00,FR04014,no2,34.5,µg/m³
2777,Paris,FR,2019-05-09 04:00:00+00:00,FR04014,no2,15.3,µg/m³
2778,Paris,FR,2019-05-09 03:00:00+00:00,FR04014,no2,10.4,µg/m³
2779,Paris,FR,2019-05-09 02:00:00+00:00,FR04014,no2,10.0,µg/m³
2780,Paris,FR,2019-05-09 01:00:00+00:00,FR04014,no2,10.6,µg/m³
2781,Paris,FR,2019-05-09 00:00:00+00:00,FR04014,no2,14.7,µg/m³
2782,Paris,FR,2019-05-08 23:00:00+00:00,FR04014,no2,25.2,µg/m³
2783,Paris,FR,2019-05-08 22:00:00+00:00,FR04014,no2,32.2,µg/m³
2784,Paris,FR,2019-05-08 21:00:00+00:00,FR04014,no2,48.9,µg/m³
2785,Paris,FR,2019-05-08 20:00:00+00:00,FR04014,no2,38.3,µg/m³
2786,Paris,FR,2019-05-08 19:00:00+00:00,FR04014,no2,41.3,µg/m³
2787,Paris,FR,2019-05-08 18:00:00+00:00,FR04014,no2,27.8,µg/m³
2788,Paris,FR,2019-05-08 17:00:00+00:00,FR04014,no2,29.3,µg/m³
2789,Paris,FR,2019-05-08 16:00:00+00:00,FR04014,no2,38.6,µg/m³
2790,Paris,FR,2019-05-08 15:00:00+00:00,FR04014,no2,26.0,µg/m³
2791,Paris,FR,2019-05-08 14:00:00+00:00,FR04014,no2,25.3,µg/m³
2792,Paris,FR,2019-05-08 13:00:00+00:00,FR04014,no2,14.3,µg/m³
2793,Paris,FR,2019-05-08 12:00:00+00:00,FR04014,no2,15.1,µg/m³
2794,Paris,FR,2019-05-08 11:00:00+00:00,FR04014,no2,21.4,µg/m³
2795,Paris,FR,2019-05-08 10:00:00+00:00,FR04014,no2,33.4,µg/m³
2796,Paris,FR,2019-05-08 09:00:00+00:00,FR04014,no2,19.7,µg/m³
2797,Paris,FR,2019-05-08 08:00:00+00:00,FR04014,no2,17.0,µg/m³
2798,Paris,FR,2019-05-08 07:00:00+00:00,FR04014,no2,19.5,µg/m³
2799,Paris,FR,2019-05-08 06:00:00+00:00,FR04014,no2,21.7,µg/m³
2800,Paris,FR,2019-05-08 05:00:00+00:00,FR04014,no2,19.3,µg/m³
2801,Paris,FR,2019-05-08 04:00:00+00:00,FR04014,no2,15.5,µg/m³
2802,Paris,FR,2019-05-08 03:00:00+00:00,FR04014,no2,13.5,µg/m³
2803,Paris,FR,2019-05-08 02:00:00+00:00,FR04014,no2,15.3,µg/m³
2804,Paris,FR,2019-05-08 01:00:00+00:00,FR04014,no2,19.6,µg/m³
2805,Paris,FR,2019-05-08 00:00:00+00:00,FR04014,no2,22.1,µg/m³
2806,Paris,FR,2019-05-07 23:00:00+00:00,FR04014,no2,34.0,µg/m³
2807,Paris,FR,2019-05-07 22:00:00+00:00,FR04014,no2,35.8,µg/m³
2808,Paris,FR,2019-05-07 21:00:00+00:00,FR04014,no2,33.9,µg/m³
2809,Paris,FR,2019-05-07 20:00:00+00:00,FR04014,no2,36.2,µg/m³
2810,Paris,FR,2019-05-07 19:00:00+00:00,FR04014,no2,26.8,µg/m³
2811,Paris,FR,2019-05-07 18:00:00+00:00,FR04014,no2,21.4,µg/m³
2812,Paris,FR,2019-05-07 17:00:00+00:00,FR04014,no2,22.3,µg/m³
2813,Paris,FR,2019-05-07 16:00:00+00:00,FR04014,no2,18.2,µg/m³
2814,Paris,FR,2019-05-07 15:00:00+00:00,FR04014,no2,11.7,µg/m³
2815,Paris,FR,2019-05-07 14:00:00+00:00,FR04014,no2,11.0,µg/m³
2816,Paris,FR,2019-05-07 13:00:00+00:00,FR04014,no2,13.2,µg/m³
2817,Paris,FR,2019-05-07 12:00:00+00:00,FR04014,no2,10.6,µg/m³
2818,Paris,FR,2019-05-07 11:00:00+00:00,FR04014,no2,13.0,µg/m³
2819,Paris,FR,2019-05-07 10:00:00+00:00,FR04014,no2,20.1,µg/m³
2820,Paris,FR,2019-05-07 09:00:00+00:00,FR04014,no2,34.5,µg/m³
2821,Paris,FR,2019-05-07 08:00:00+00:00,FR04014,no2,56.0,µg/m³
2822,Paris,FR,2019-05-07 07:00:00+00:00,FR04014,no2,67.9,µg/m³
2823,Paris,FR,2019-05-07 06:00:00+00:00,FR04014,no2,77.7,µg/m³
2824,Paris,FR,2019-05-07 05:00:00+00:00,FR04014,no2,72.4,µg/m³
2825,Paris,FR,2019-05-07 04:00:00+00:00,FR04014,no2,61.9,µg/m³
2826,Paris,FR,2019-05-07 03:00:00+00:00,FR04014,no2,50.4,µg/m³
2827,Paris,FR,2019-05-07 02:00:00+00:00,FR04014,no2,27.7,µg/m³
